Date,Open,High,Low,Close,Volume,Change,Price
2021-08-10,319000,321000,316500,318000,42977,-0.0015698587127158659,1
2021-08-11,318000,324000,315500,322500,41292,0.014150943396226356,0
2021-08-12,323000,325000,319500,319500,36022,-0.009302325581395321,0
2021-08-13,320000,324000,314500,315500,43034,-0.012519561815336422,0
2021-08-17,315000,319000,308000,310000,43631,-0.017432646592709933,1
2021-08-18,310000,313000,307500,310500,17774,0.001612903225806539,0
2021-08-19,308500,313000,300000,300000,43354,-0.033816425120772986,0
2021-08-20,299500,302500,292500,293500,50321,-0.021666666666666612,1
2021-08-23,294500,305500,294000,301500,28620,0.027257240204429323,1
2021-08-24,304500,311000,304000,308500,34978,0.023217247097844007,0
2021-08-25,306000,309000,304500,308000,21852,-0.0016207455429497752,0
2021-08-26,308000,311000,304000,304000,27776,-0.012987012987012991,1
2021-08-27,304500,309000,303500,306500,21108,0.008223684210526327,0
2021-08-30,310500,311500,305500,305500,23847,-0.0032626427406199365,1
2021-08-31,305500,309000,301000,309000,50442,0.011456628477905184,1
2021-09-01,307000,314500,306000,312500,33808,0.01132686084142387,0
2021-09-02,312500,316000,310000,310500,27377,-0.006399999999999961,1
2021-09-03,311500,316500,311000,313000,27272,0.008051529790660261,0
2021-09-06,313000,313500,310000,310500,16773,-0.007987220447284393,0
2021-09-07,310500,311000,305500,308500,22438,-0.006441223832528209,0
2021-09-08,306000,309000,304500,304500,28028,-0.012965964343598091,0
2021-09-09,303000,306500,300500,301000,33736,-0.011494252873563204,0
2021-09-10,300000,302500,298000,300000,19189,-0.0033222591362126463,1
2021-09-13,300500,304000,300000,303500,18779,0.011666666666666714,0
2021-09-14,304500,305500,302000,302500,18496,-0.0032948929159802853,1
2021-09-15,301000,304500,301000,303000,13720,0.0016528925619834212,0
