Date,Open,High,Low,Close,Volume,Change,Price
2020-11-03,11200,11550,11200,11350,162720,0.008888888888888946,0
2020-11-04,11500,11550,11200,11350,99246,0.0,1
2020-11-05,11450,11700,11200,11550,152152,0.017621145374449254,0
2020-11-06,11600,11700,11300,11500,119880,-0.0043290043290042934,1
2020-11-09,11500,12250,11450,12100,304543,0.05217391304347818,1
2020-11-10,12450,12450,12100,12350,224568,0.02066115702479343,1
2020-11-11,12350,12500,12100,12450,188903,0.00809716599190291,1
2020-11-12,12400,13000,12300,12850,376952,0.032128514056224855,0
2020-11-13,12800,12850,12400,12450,135942,-0.0311284046692607,0
2020-11-16,12450,12650,12150,12200,140554,-0.02008032128514059,0
2020-11-17,12250,12450,12000,12050,122066,-0.012295081967213073,1
2020-11-18,12050,12400,12050,12250,99496,0.016597510373443924,0
2020-11-19,12250,12250,12000,12150,63204,-0.008163265306122436,1
2020-11-20,12100,12200,12050,12200,54645,0.004115226337448652,1
2020-11-23,12250,12300,12000,12250,115172,0.004098360655737654,0
2020-11-24,12350,12350,12150,12200,104861,-0.004081632653061273,0
2020-11-25,12250,12350,11700,11750,188998,-0.03688524590163933,1
2020-11-26,11700,12050,11700,12000,90713,0.02127659574468077,1
2020-11-27,12050,14400,11900,14000,3627551,0.16666666666666674,0
2020-11-30,13900,13950,13500,13750,853933,-0.017857142857142905,0
2020-12-01,13750,14350,13600,13650,1554736,-0.0072727272727273196,0
2020-12-02,13650,13800,13000,13200,852039,-0.03296703296703296,0
2020-12-03,13200,13250,12700,12800,764249,-0.030303030303030276,1
2020-12-04,12750,13100,12550,12950,494307,0.01171875,0
2020-12-07,12750,13050,12550,12600,346721,-0.027027027027026973,1
2020-12-08,12650,13550,12600,13300,810060,0.05555555555555558,0
2020-12-09,13300,13400,12900,13000,325828,-0.022556390977443663,0
2020-12-10,12900,13350,12800,13000,286704,0.0,1
2020-12-11,13000,13400,12950,13150,249253,0.011538461538461497,0
2020-12-14,13150,13300,12950,13050,198045,-0.0076045627376425395,1
2020-12-15,13150,13900,13150,13550,744467,0.03831417624521083,1
2020-12-16,13600,14100,13300,14050,781628,0.03690036900368998,0
2020-12-17,14100,14850,13800,13950,1634875,-0.007117437722419906,1
2020-12-18,14150,14600,14050,14100,445586,0.010752688172043001,0
2020-12-21,14100,14250,13700,13850,361906,-0.01773049645390068,0
2020-12-22,14000,14000,13250,13300,400060,-0.03971119133574008,1
2020-12-23,13450,13800,13300,13600,384487,0.022556390977443552,0
2020-12-24,13600,13950,13350,13550,325995,-0.003676470588235281,0
2020-12-28,13550,13950,13300,13450,524641,-0.0073800738007380184,1
2020-12-29,13450,13650,13250,13500,379502,0.0037174721189590088,1
2020-12-30,13500,13750,13400,13750,218002,0.0185185185185186,0
2021-01-04,13900,13950,13650,13700,298618,-0.0036363636363636598,0
2021-01-05,13600,13800,13250,13550,473297,-0.010948905109489093,0
2021-01-06,13600,13650,13250,13300,321909,-0.01845018450184499,1
2021-01-07,13250,13500,13200,13450,263472,0.011278195488721776,0
2021-01-08,13450,13450,13150,13300,284782,-0.01115241635687736,0
2021-01-11,13250,13250,12800,13000,434936,-0.022556390977443663,1
2021-01-12,13050,13200,12850,13150,196321,0.011538461538461497,1
2021-01-13,13200,13450,13100,13350,254633,0.015209125475285079,1
2021-01-14,13250,13750,13250,13550,279419,0.014981273408239737,0
2021-01-15,13650,13700,13450,13550,244859,0.0,0
2021-01-18,13450,13500,13150,13200,168877,-0.02583025830258301,1
2021-01-19,13200,13400,13050,13400,224838,0.015151515151515138,1
2021-01-20,13450,13600,13100,13550,241560,0.011194029850746245,1
2021-01-21,13600,14200,13550,14000,706724,0.03321033210332103,0
2021-01-22,14000,14050,13700,13850,212860,-0.010714285714285676,0
2021-01-25,14050,14100,13750,13850,189010,0.0,1
2021-01-26,13700,14950,13600,14700,1924840,0.06137184115523464,0
2021-01-27,14550,14850,13850,13900,804316,-0.05442176870748294,0
2021-01-28,13400,13950,13250,13900,538970,0.0,0
2021-01-29,14100,14400,13250,13350,662588,-0.03956834532374098,1
2021-02-01,13400,14350,13250,14150,514119,0.059925093632958726,1
2021-02-02,14350,15150,14050,14500,1596477,0.02473498233215543,1
2021-02-03,14700,15650,14650,15450,1660497,0.06551724137931036,0
2021-02-04,15300,15350,14800,15100,655201,-0.02265372168284785,0
2021-02-05,15400,15400,14700,15000,386259,-0.0066225165562914245,1
2021-02-08,15200,16300,15100,15850,1543048,0.05666666666666664,0
2021-02-09,15700,15850,15500,15800,639208,-0.003154574132492094,0
2021-02-10,14900,15200,14700,15150,930299,-0.04113924050632911,1
2021-02-15,15250,15350,14850,15250,449082,0.0066006600660066805,1
2021-02-16,15350,16000,15200,15650,511365,0.026229508196721207,1
2021-02-17,15500,16500,15400,16200,533712,0.03514376996805102,1
2021-02-18,16200,17050,16200,16250,598349,0.0030864197530864335,0
2021-02-19,16150,16400,15600,16050,200389,-0.012307692307692353,0
2021-02-22,16300,16600,15850,15950,265672,-0.006230529595015577,1
2021-02-23,15750,16100,15550,16000,189170,0.0031347962382444194,0
2021-02-24,16050,16050,15100,15100,376277,-0.05625000000000002,1
2021-02-25,15400,16050,15350,15900,366398,0.052980132450331174,1
2021-02-26,15450,15950,15350,15950,291886,0.003144654088050425,0
2021-03-02,16200,16350,15600,15650,176748,-0.018808777429467072,0
2021-03-03,15850,15950,15250,15500,203628,-0.009584664536741228,1
2021-03-04,15350,16050,15150,15850,217293,0.022580645161290214,1
2021-03-05,15600,16150,15350,15900,252061,0.003154574132492094,0
2021-03-08,16050,16050,15750,15850,136416,-0.0031446540880503138,0
2021-03-09,15950,15950,15300,15450,255077,-0.025236593059936863,0
2021-03-10,15600,15650,14850,14900,261060,-0.035598705501618144,1
2021-03-11,15100,15250,14950,15000,111794,0.006711409395973256,1
2021-03-12,15150,15350,15050,15350,114152,0.023333333333333428,0
2021-03-15,15350,15400,15050,15150,93578,-0.013029315960912058,1
2021-03-16,15350,15400,15050,15200,104985,0.0033003300330032292,1
2021-03-17,15150,15600,15150,15350,142900,0.009868421052631637,1
2021-03-18,15500,15650,15350,15450,128906,0.006514657980456029,0
2021-03-19,15300,15600,15250,15450,61538,0.0,1
2021-03-22,15500,15900,15500,15650,174167,0.012944983818770295,0
2021-03-23,15800,15800,15450,15600,294255,-0.0031948881789137795,0
2021-03-24,15600,15650,15350,15550,148504,-0.0032051282051281937,1
2021-03-25,15550,15800,15500,15750,129945,0.012861736334405238,1
2021-03-26,15800,16150,15650,16100,207756,0.022222222222222143,0
2021-03-29,16200,16200,15750,15950,150498,-0.009316770186335366,1
